test_name	exit_code	elapsed_us
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_no_skip_try_js	0	12074
annexB_language_eval_code_direct_func_switch_dflt_eval_func_skip_early_err_for_js	0	13183
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_skip_early_err_block_js	0	12388
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_skip_early_err_js	0	13031
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_skip_early_err_for_in_js	0	12230
annexB_language_eval_code_direct_func_switch_dflt_eval_func_existing_fn_no_init_js	0	11398
annexB_language_eval_code_direct_func_switch_case_eval_func_existing_block_fn_update_js	0	13500
annexB_language_eval_code_direct_func_switch_case_eval_func_existing_block_fn_no_init_js	0	13186
annexB_language_eval_code_direct_func_switch_case_eval_func_skip_early_err_for_in_js	0	12764
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_update_js	0	14958
annexB_language_eval_code_direct_func_switch_dflt_eval_func_existing_var_update_js	0	11171
annexB_language_eval_code_direct_func_switch_case_eval_func_no_skip_try_js	0	13306
annexB_language_eval_code_direct_func_switch_case_eval_func_existing_fn_update_js	0	13193
annexB_language_eval_code_direct_func_switch_case_eval_func_existing_var_no_init_js	0	12931
annexB_language_eval_code_direct_func_switch_case_eval_func_block_scoping_js	0	14708
annexB_language_eval_code_direct_func_switch_case_eval_func_skip_early_err_switch_js	0	12176
annexB_language_eval_code_direct_func_switch_case_eval_func_skip_early_err_try_js	0	11718
annexB_language_eval_code_direct_func_switch_case_eval_func_skip_early_err_js	0	11177
annexB_language_eval_code_direct_func_switch_dflt_eval_func_existing_var_no_init_js	0	10619
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_no_skip_param_js	0	11858
annexB_language_eval_code_direct_func_switch_dflt_eval_func_existing_block_fn_no_init_js	0	11434
annexB_language_eval_code_direct_func_switch_case_eval_func_init_js	0	13662
annexB_language_eval_code_direct_func_switch_dflt_eval_func_no_skip_param_js	0	11716
annexB_language_eval_code_direct_func_switch_dflt_eval_func_existing_fn_update_js	0	11526
annexB_language_eval_code_direct_func_switch_dflt_eval_func_skip_early_err_for_of_js	0	14714
annexB_language_eval_code_direct_func_switch_case_eval_func_skip_early_err_for_of_js	0	13041
annexB_language_eval_code_direct_func_switch_dflt_eval_func_skip_early_err_try_js	0	12635
annexB_language_eval_code_direct_func_switch_case_eval_func_no_skip_param_js	0	12143
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_skip_early_err_try_js	0	13188
annexB_language_eval_code_direct_func_switch_dflt_eval_func_skip_early_err_js	0	12336
annexB_language_eval_code_direct_global_block_decl_eval_global_block_scoping_js	0	16378
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_skip_early_err_for_of_js	0	17245
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_skip_early_err_for_js	0	17118
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_skip_early_err_js	0	13305
annexB_language_eval_code_indirect_global_switch_case_eval_global_no_skip_try_js	0	17502
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_skip_early_err_switch_js	0	15021
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_skip_early_err_for_js	0	14984
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_skip_early_err_for_of_js	0	18277
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_existing_fn_update_js	0	13102
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_skip_early_err_block_js	0	17925
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_update_js	0	13180
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_existing_block_fn_update_js	0	14557
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_existing_var_update_js	0	13681
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_skip_early_err_block_js	0	16212
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_block_scoping_js	0	14059
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_existing_block_fn_no_init_js	0	13315
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_existing_block_fn_update_js	0	13511
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_init_js	0	13436
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_existing_fn_no_init_js	0	14081
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_no_skip_param_js	0	12783
annexB_language_eval_code_direct_func_if_decl_else_stmt_eval_func_skip_early_err_try_js	0	13621
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_existing_fn_no_init_js	0	12739
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_existing_var_update_js	0	13821
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_init_js	0	14902
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_skip_early_err_try_js	0	17498
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_skip_early_err_switch_js	0	15508
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_existing_block_fn_no_init_js	0	13232
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_existing_fn_update_js	0	13854
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_existing_var_no_init_js	0	12769
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_existing_var_update_js	0	12264
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_block_scoping_js	0	14397
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_no_skip_param_js	0	19089
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_existing_var_update_js	0	15333
annexB_language_eval_code_direct_func_block_decl_eval_func_existing_var_update_js	0	12812
annexB_language_comments_single_line_html_open_js	1	12562
annexB_language_eval_code_direct_func_block_decl_eval_func_skip_early_err_switch_js	0	13602
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_init_js	0	18200
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_no_skip_param_js	0	18109
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_existing_var_no_init_js	0	15889
annexB_language_eval_code_direct_func_block_decl_eval_func_skip_early_err_for_in_js	0	12797
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_block_scoping_js	0	14936
annexB_language_eval_code_direct_func_block_decl_eval_func_init_js	0	13324
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_existing_fn_update_js	0	14764
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_existing_block_fn_no_init_js	0	13362
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_existing_fn_update_js	0	18672
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_no_skip_try_js	0	18751
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_skip_early_err_try_js	0	19446
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_skip_early_err_block_js	0	16398
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_skip_early_err_for_in_js	0	21802
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_skip_early_err_for_of_js	0	16636
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_skip_early_err_for_js	0	17557
annexB_language_eval_code_direct_func_if_decl_else_decl_a_eval_func_skip_early_err_switch_js	0	17472
annexB_language_eval_code_direct_func_block_decl_eval_func_existing_block_fn_no_init_js	0	13234
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_skip_early_err_block_js	0	19244
annexB_built_ins_String_prototype_substr_length_positive_js	0	15725
annexB_built_ins_unescape_four_ignore_non_hex_js	0	15087
annexB_built_ins_String_prototype_substr_length_undef_js	0	15509
annexB_built_ins_String_prototype_substr_start_to_int_err_js	0	18033
annexB_built_ins_String_prototype_trimLeft_name_js	0	75597
annexB_built_ins_String_prototype_substr_length_to_int_err_js	0	12966
annexB_built_ins_String_prototype_substr_start_and_length_as_numbers_js	0	183564
annexB_built_ins_String_prototype_substr_name_js	0	41662
annexB_built_ins_String_prototype_substr_not_a_constructor_js	0	16808
annexB_built_ins_String_prototype_sup_not_a_constructor_js	0	17787
annexB_built_ins_unescape_empty_string_js	0	14362
annexB_built_ins_String_prototype_sup_B_2_3_14_js	0	19278
annexB_built_ins_String_prototype_sup_name_js	0	45322
annexB_built_ins_String_prototype_trimLeft_length_js	0	47067
annexB_built_ins_String_prototype_trimLeft_reference_trimStart_js	0	17497
annexB_built_ins_String_prototype_trimRight_prop_desc_js	0	42918
annexB_built_ins_unescape_four_ignore_end_str_js	0	19553
annexB_built_ins_String_prototype_substr_this_to_str_err_js	0	17436
annexB_built_ins_String_prototype_substr_length_negative_js	0	17415
annexB_built_ins_unescape_argument_bigint_js	0	17307
annexB_built_ins_unescape_to_string_err_js	0	16307
annexB_built_ins_unescape_two_ignore_non_hex_js	0	16167
annexB_built_ins_String_prototype_substr_surrogate_pairs_js	0	17086
annexB_built_ins_unescape_two_js	0	18503
annexB_built_ins_String_prototype_fontsize_B_2_3_8_js	0	45233
annexB_built_ins_String_prototype_fixed_not_a_constructor_js	0	111395
annexB_built_ins_String_prototype_fixed_prop_desc_js	0	71578
annexB_built_ins_String_prototype_link_name_js	0	60437
annexB_built_ins_String_prototype_fixed_this_val_tostring_err_js	0	171682
annexB_built_ins_String_prototype_fontcolor_length_js	0	85663
annexB_built_ins_String_prototype_fontcolor_this_val_tostring_err_js	0	43329
annexB_built_ins_String_prototype_fontcolor_B_2_3_7_js	0	62710
annexB_built_ins_String_prototype_small_name_js	0	61180
annexB_built_ins_String_prototype_fontsize_name_js	0	60211
annexB_built_ins_String_prototype_italics_not_a_constructor_js	0	17800
annexB_built_ins_String_prototype_fontsize_not_a_constructor_js	0	23278
annexB_built_ins_String_prototype_fontcolor_not_a_constructor_js	0	29103
annexB_built_ins_String_prototype_fixed_name_js	0	167395
annexB_built_ins_String_prototype_fontsize_attr_tostring_err_js	0	34601
annexB_built_ins_String_prototype_italics_length_js	0	66505
annexB_language_global_code_switch_dflt_global_existing_fn_no_init_js	0	16571
annexB_built_ins_String_prototype_italics_name_js	0	85210
annexB_built_ins_String_prototype_italics_this_val_tostring_err_js	0	18695
annexB_built_ins_String_prototype_sub_name_js	0	133103
annexB_built_ins_String_prototype_small_not_a_constructor_js	0	28349
annexB_built_ins_String_prototype_link_attr_tostring_err_js	0	23990
annexB_built_ins_String_prototype_link_this_val_tostring_err_js	0	21825
annexB_built_ins_String_prototype_sub_B_2_3_13_js	0	27239
annexB_built_ins_String_prototype_strike_prop_desc_js	0	58747
annexB_built_ins_String_prototype_italics_B_2_3_9_js	0	33205
annexB_built_ins_String_prototype_small_prop_desc_js	0	72979
annexB_built_ins_String_prototype_small_this_val_tostring_err_js	0	69708
annexB_built_ins_String_prototype_fontsize_this_val_tostring_err_js	0	24871
annexB_built_ins_String_prototype_strike_length_js	0	78230
annexB_built_ins_String_prototype_sub_prop_desc_js	0	61294
annexB_built_ins_String_prototype_strike_not_a_constructor_js	0	19634
annexB_built_ins_String_prototype_bold_B_2_3_5_js	0	23846
annexB_built_ins_RegExp_prototype_compile_pattern_string_u_js	0	33018
annexB_built_ins_RegExp_prototype_compile_flags_string_invalid_js	0	30809
annexB_built_ins_RegExp_prototype_compile_flags_to_string_err_js	0	33585
annexB_built_ins_RegExp_prototype_compile_B_RegExp_prototype_compile_js	0	66509
annexB_built_ins_String_prototype_blink_this_val_tostring_err_js	0	24876
annexB_built_ins_RegExp_prototype_Symbol_split_toint32_limit_recompiles_source_js	0	24496
annexB_built_ins_String_prototype_anchor_name_js	0	51722
annexB_built_ins_RegExp_prototype_compile_length_js	0	85575
annexB_built_ins_RegExp_prototype_compile_flags_to_string_js	0	35412
annexB_built_ins_RegExp_prototype_compile_flags_undefined_js	0	24612
annexB_built_ins_RegExp_prototype_compile_pattern_regexp_distinct_js	0	33052
annexB_built_ins_String_prototype_blink_length_js	0	51274
annexB_built_ins_String_prototype_anchor_B_2_3_2_js	0	22243
annexB_built_ins_String_prototype_anchor_this_val_tostring_err_js	0	16829
annexB_built_ins_RegExp_prototype_Symbol_split_Symbol_match_getter_recompiles_source_js	0	73344
annexB_built_ins_RegExp_prototype_compile_pattern_string_js	0	32273
annexB_built_ins_RegExp_prototype_compile_pattern_string_invalid_js	0	26680
annexB_built_ins_RegExp_prototype_compile_pattern_regexp_same_js	0	23791
annexB_built_ins_String_prototype_anchor_attr_tostring_err_js	0	18157
annexB_built_ins_String_prototype_big_prop_desc_js	0	42031
annexB_built_ins_String_prototype_anchor_not_a_constructor_js	0	18336
annexB_built_ins_String_prototype_big_length_js	0	53410
annexB_language_eval_code_direct_func_if_decl_else_decl_b_eval_func_existing_block_fn_no_init_js	0	15624
annexB_built_ins_String_prototype_bold_this_val_tostring_err_js	0	19688
annexB_built_ins_String_prototype_fixed_length_js	0	64344
annexB_built_ins_Date_prototype_setYear_date_value_read_before_tonumber_when_date_is_invalid_js	0	30726
annexB_built_ins_Date_prototype_setYear_this_not_date_js	0	39907
annexB_built_ins_Date_prototype_setYear_this_time_valid_js	0	151785
annexB_built_ins_Date_prototype_setYear_length_js	0	251019
annexB_built_ins_escape_prop_desc_js	0	364532
annexB_built_ins_escape_to_string_err_symbol_js	0	30187
annexB_built_ins_Function_createdynfn_html_close_comment_body_js	0	94270
annexB_built_ins_escape_escape_above_astral_js	0	52560
annexB_built_ins_Date_prototype_setYear_not_a_constructor_js	0	33064
annexB_built_ins_RegExp_named_groups_non_unicode_malformed_lookbehind_js	0	39260
annexB_built_ins_Date_prototype_toGMTString_not_a_constructor_js	0	44481
annexB_built_ins_escape_name_js	0	286338
annexB_built_ins_Date_prototype_toGMTString_value_js	0	147572
annexB_built_ins_Date_prototype_toGMTString_prop_desc_js	0	117911
annexB_built_ins_escape_unmodified_js	0	107919
annexB_built_ins_escape_argument_bigint_js	0	21396
annexB_built_ins_RegExp_RegExp_invalid_control_escape_character_class_range_js	0	60582
annexB_built_ins_escape_to_primitive_err_js	0	75679
annexB_built_ins_escape_to_primitive_observe_js	0	160915
annexB_built_ins_escape_to_string_err_js	0	56184
annexB_built_ins_Function_createdynfn_html_open_comment_body_js	0	76082
annexB_built_ins_RegExp_RegExp_invalid_control_escape_character_class_js	0	399038
annexB_built_ins_RegExp_RegExp_decimal_escape_not_capturing_js	0	26942
